p1,p2,label,f_label
Q6NT04,Q8NG98,0,PPI
Q99967,Q8NG98,0,IDPPI
O00244,Q8NG99,0,PPI
O60356,Q8NG99,0,IDPPI
O60870,Q8NG99,0,PPI
Q8TB33,Q8NG99,0,IDPPI
Q6ZPD8,Q8NGA0,0,PPI
Q9H5J8,Q8NGA0,0,IDPPI
Q9NS64,Q8NGA0,0,IDPPI
P43630,Q8NGA1,0,PPI
P53677,Q8NGA1,0,PPI
P59542,Q8NGA1,0,PPI
Q86U28,Q8NGA1,0,PPI
Q8N2X6,Q8NGA1,0,IDPPI
Q96JM3,Q8NGA1,0,IDPPI
O60894,Q8NGA5,0,PPI
P30536,Q8NGA5,0,IDPPI
P36406,Q8NGA5,0,PPI
Q05315,Q8NGA5,0,PPI
Q15049,Q8NGA5,0,PPI
Q3LI60,Q8NGA5,0,IDPPI
Q8WZ71,Q8NGA5,0,IDPPI
Q9NTX9,Q8NGA5,0,IDPPI
Q4QY38,Q8NGA6,0,PPI
Q587J7,Q8NGA6,0,PPI
Q9NTI7,Q8NGA8,0,IDPPI
A6NFN9,Q8NGB2,0,PPI
O75694,Q8NGB2,0,PPI
Q96LM5,Q8NGB2,0,IDPPI
Q9NUQ6,Q8NGB2,0,IDPPI
Q9UBU3,Q8NGB2,0,IDPPI
O95897,Q8NGB6,0,PPI
Q7Z3V5,Q8NGB6,0,PPI
Q8TAI1,Q8NGB8,0,IDPPI
Q8TCD1,Q8NGB8,0,IDPPI
Q7L1W4,Q8NGB9,0,PPI
A6NJ69,Q8NGC0,0,IDPPI
O95393,Q8NGC0,0,PPI
P13598,Q8NGC0,0,PPI
Q03167,Q8NGC0,0,PPI
Q13099,Q8NGC0,0,PPI
Q8NCE0,Q8NGC0,0,PPI
Q9BYU5,Q8NGC0,0,IDPPI
Q9P2T0,Q8NGC0,0,IDPPI
Q06520,Q8NGC1,0,PPI
O95817,Q8NGC2,0,IDPPI
Q6VMQ6,Q8NGC2,0,IDPPI
B5ME19,Q8NGC3,0,PPI
P31025,Q8NGC3,0,PPI
P39086,Q8NGC3,0,PPI
Q13613,Q8NGC3,0,PPI
Q6PJI9,Q8NGC3,0,PPI
P09683,Q8NGC5,0,IDPPI
Q19AV6,Q8NGC5,0,PPI
Q8NBJ4,Q8NGC5,0,IDPPI
Q53QW1,Q8NGC6,0,IDPPI
B4DJY2,Q8NGC7,0,IDPPI
P16930,Q8NGC7,0,PPI
Q7Z6M2,Q8NGC7,0,PPI
O43448,Q8NGC9,0,PPI
Q06330,Q8NGC9,0,PPI
Q5TH74,Q8NGC9,0,IDPPI
Q7Z5P4,Q8NGC9,0,PPI
Q8NGA6,Q8NGC9,0,PPI
Q5BKX8,Q8NGD0,0,IDPPI
Q5QGS0,Q8NGD0,0,IDPPI
Q5T2N8,Q8NGD0,0,PPI
P01584,Q8NGD1,0,PPI
Q9NX95,Q8NGD1,0,IDPPI
Q5T6C5,Q8NGD2,0,IDPPI
Q5VT33,Q8NGD2,0,IDPPI
P12319,Q8NGD3,0,PPI
Q15111,Q8NGD3,0,PPI
Q3LI64,Q8NGD3,0,IDPPI
Q5FBB7,Q8NGD3,0,IDPPI
Q9H3H9,Q8NGD3,0,IDPPI
O15265,Q8NGD4,0,IDPPI
P53611,Q8NGD4,0,PPI
Q9HD64,Q8NGD4,0,IDPPI
H0YL09,Q8NGE0,0,IDPPI
O75339,Q8NGE0,0,PPI
Q8IV45,Q8NGE0,0,PPI
Q9NP98,Q8NGE0,0,IDPPI
O75912,Q8NGE1,0,PPI
P25786,Q8NGE1,0,PPI
Q68G75,Q8NGE1,0,IDPPI
Q86V40,Q8NGE2,0,PPI
P29475,Q8NGE3,0,PPI
A6NCQ9,Q8NGE5,0,IDPPI
Q00872,Q8NGE5,0,PPI
Q8N4C9,Q8NGE5,0,IDPPI
Q8NFH4,Q8NGE5,0,PPI
Q96PM9,Q8NGE7,0,IDPPI
O94967,Q8NGE8,0,PPI
Q8TBC5,Q8NGE9,0,IDPPI
P49223,Q8NGF0,0,PPI
O76000,Q8NGF1,0,PPI
P20226,Q8NGF1,0,PPI
Q68J44,Q8NGF1,0,PPI
P12931,Q8NGF4,0,PPI
Q6ZVD8,Q8NGF4,0,PPI
Q9BWX5,Q8NGF4,0,IDPPI
P57678,Q8NGF6,0,PPI
Q4VC12,Q8NGF6,0,PPI
K7EJ46,Q8NGF7,0,PPI
Q2T9L4,Q8NGF7,0,IDPPI
Q6UWW9,Q8NGF7,0,IDPPI
Q5GAN3,Q8NGF8,0,PPI
O75110,Q8NGF9,0,PPI
O75414,Q8NGF9,0,PPI
P00751,Q8NGF9,0,PPI
Q03431,Q8NGF9,0,PPI
Q8N9B8,Q8NGF9,0,PPI
Q8IXQ9,Q8NGG0,0,PPI
O95050,Q8NGG2,0,PPI
Q08648,Q8NGG2,0,IDPPI
Q3SXM0,Q8NGG2,0,PPI
A6NFN9,Q8NGG3,0,PPI
I3L273,Q8NGG4,0,IDPPI
P29728,Q8NGG6,0,PPI
P30511,Q8NGG6,0,PPI
Q16517,Q8NGG6,0,IDPPI
Q6IWH7,Q8NGG6,0,PPI
Q7LGC8,Q8NGG6,0,PPI
Q8N8V8,Q8NGG6,0,IDPPI
P59780,Q8NGG7,0,PPI
Q9UHL3,Q8NGG7,0,IDPPI
H3BQW9,Q8NGG8,0,IDPPI
Q13200,Q8NGG8,0,IDPPI
Q14695,Q8NGG8,0,IDPPI
P13591,Q8NGH3,0,PPI
Q03060,Q8NGH3,0,IDPPI
Q6PK18,Q8NGH3,0,PPI
Q8N5I2,Q8NGH5,0,PPI
Q8N6F7,Q8NGH5,0,IDPPI
P34981,Q8NGH7,0,PPI
P55285,Q8NGH7,0,PPI
P58499,Q8NGH7,0,PPI
Q15848,Q8NGH7,0,PPI
Q6NUS6,Q8NGH7,0,PPI
Q7Z6J4,Q8NGH7,0,PPI
P26045,Q8NGH8,0,PPI
P27105,Q8NGH8,0,PPI
Q53HC0,Q8NGH8,0,IDPPI
Q7Z6J4,Q8NGH8,0,PPI
P35326,Q8NGH9,0,IDPPI
P78412,Q8NGH9,0,IDPPI
Q01804,Q8NGH9,0,IDPPI
Q6PI97,Q8NGH9,0,IDPPI
Q8IV31,Q8NGH9,0,IDPPI
Q8IYD9,Q8NGH9,0,IDPPI
P00739,Q8NGI0,0,PPI
P05187,Q8NGI0,0,PPI
Q5VTT5,Q8NGI0,0,PPI
P24311,Q8NGI4,0,PPI
Q8N5Q1,Q8NGI4,0,IDPPI
Q9P0W8,Q8NGI4,0,IDPPI
P19447,Q8NGI6,0,PPI
Q4VC39,Q8NGI6,0,IDPPI
Q96KC9,Q8NGI6,0,IDPPI
Q9UHB7,Q8NGI6,0,IDPPI
P27635,Q8NGI7,0,PPI
P30279,Q8NGI7,0,PPI
Q06418,Q8NGI7,0,PPI
A1Z1Q3,Q8NGI8,0,PPI
B1AK76,Q8NGI8,0,IDPPI
P49419,Q8NGI8,0,PPI
P78324,Q8NGI9,0,PPI
Q15622,Q8NGI9,0,PPI
Q86VZ6,Q8NGI9,0,IDPPI
Q6P656,Q8NGJ0,0,PPI
Q8IUB9,Q8NGJ0,0,IDPPI
Q9NYX4,Q8NGJ0,0,IDPPI
Q5T871,Q8NGJ1,0,IDPPI
Q9UMQ3,Q8NGJ1,0,IDPPI
Q2VPK5,Q8NGJ2,0,PPI
Q7KZF4,Q8NGJ2,0,PPI
Q6P3W2,Q8NGJ4,0,PPI
Q8IXH6,Q8NGJ4,0,IDPPI
Q96C57,Q8NGJ4,0,IDPPI
Q96GA3,Q8NGJ4,0,IDPPI
O14638,Q8NGJ5,0,PPI
P03973,Q8NGJ5,0,PPI
P0DJI9,Q8NGJ5,0,PPI
Q6UWQ5,Q8NGJ6,0,PPI
Q8N9H9,Q8NGJ6,0,IDPPI
Q9BVC6,Q8NGJ6,0,IDPPI
P13987,Q8NGJ7,0,PPI
P31268,Q8NGJ7,0,IDPPI
Q00587,Q8NGJ8,0,IDPPI
Q13045,Q8NGJ8,0,PPI
Q86WU2,Q8NGJ8,0,PPI
A6NHQ4,Q8NGJ9,0,IDPPI
P46977,Q8NGJ9,0,PPI
Q8IXB3,Q8NGJ9,0,IDPPI
Q8IXR9,Q8NGJ9,0,PPI
Q8N5S3,Q8NGJ9,0,IDPPI
Q8NCD3,Q8NGJ9,0,IDPPI
P07864,Q8NGK0,0,PPI
P28328,Q8NGK0,0,PPI
P39877,Q8NGK0,0,PPI
P52333,Q8NGK1,0,PPI
Q8NBI3,Q8NGK1,0,IDPPI
O15403,Q8NGK2,0,PPI
Q2KHR3,Q8NGK2,0,IDPPI
Q7RTS7,Q8NGK2,0,PPI
Q8NFR9,Q8NGK2,0,PPI
A6PVY3,Q8NGK3,0,IDPPI
A8MQ03,Q8NGK3,0,IDPPI
P33241,Q8NGK3,0,IDPPI
O75508,Q8NGK4,0,PPI
P02741,Q8NGK4,0,PPI
P04049,Q8NGK4,0,PPI
P78414,Q8NGK4,0,IDPPI
Q6P387,Q8NGK6,0,IDPPI
Q8WXI9,Q8NGK6,0,IDPPI
O75398,Q8NGK9,0,IDPPI
P07204,Q8NGK9,0,PPI
P11766,Q8NGK9,0,PPI
Q3KRA6,Q8NGK9,0,PPI
Q6P5S7,Q8NGK9,0,IDPPI
Q7Z5V6,Q8NGK9,0,IDPPI
P18827,Q8NGL0,0,IDPPI
Q9NP74,Q8NGL0,0,IDPPI
O95379,Q8NGL2,0,PPI
Q6P9B9,Q8NGL2,0,PPI
Q8TC76,Q8NGL2,0,IDPPI
P51452,Q8NGL3,0,PPI
Q6ZU52,Q8NGL3,0,IDPPI
Q14210,Q8NGL4,0,PPI
Q8NCN5,Q8NGL4,0,PPI
P14061,Q8NGL7,0,PPI
Q8N4L1,Q8NGL7,0,PPI
Q99990,Q8NGL7,0,IDPPI
O60704,Q8NGL9,0,PPI
Q9BUA3,Q8NGL9,0,IDPPI
O43313,Q8NGM1,0,IDPPI
P53985,Q8NGM1,0,PPI
Q12874,Q8NGM1,0,PPI
Q8NGD0,Q8NGM8,0,PPI
Q7Z6E9,Q8NGM9,0,IDPPI
Q8IZY5,Q8NGM9,0,IDPPI
P11511,Q8NGN1,0,PPI
Q09013,Q8NGN1,0,PPI
Q9NPF0,Q8NGN1,0,IDPPI
Q10981,Q8NGN2,0,PPI
Q5QGT7,Q8NGN2,0,PPI
Q9NRX6,Q8NGN2,0,IDPPI
O00254,Q8NGN3,0,PPI
Q08623,Q8NGN3,0,PPI
Q6P161,Q8NGN3,0,PPI
Q8IWZ5,Q8NGN3,0,PPI
Q8NA61,Q8NGN3,0,IDPPI
P13804,Q8NGN4,0,PPI
P61266,Q8NGN4,0,PPI
Q07687,Q8NGN4,0,IDPPI
Q8N8L2,Q8NGN4,0,PPI
Q96NL1,Q8NGN4,0,IDPPI
Q8NA66,Q8NGN5,0,PPI
Q8NAP3,Q8NGN5,0,IDPPI
Q9BYE4,Q8NGN5,0,IDPPI
P18505,Q8NGN6,0,PPI
Q5T3F8,Q8NGN6,0,PPI
Q5T3I0,Q8NGN6,0,IDPPI
Q9UHG2,Q8NGN6,0,IDPPI
P43686,Q8NGP0,0,PPI
Q5VW38,Q8NGP0,0,PPI
Q8IYX7,Q8NGP0,0,IDPPI
Q8N966,Q8NGP0,0,PPI
Q9H094,Q8NGP0,0,IDPPI
O00193,Q8NGP2,0,IDPPI
Q0P6D6,Q8NGP2,0,IDPPI
Q8IYY4,Q8NGP2,0,IDPPI
Q5I0X7,Q8NGP3,0,PPI
Q7L1V2,Q8NGP3,0,PPI
O43315,Q8NGP4,0,PPI
Q4G0S7,Q8NGP4,0,PPI
Q6E0U4,Q8NGP4,0,IDPPI
Q8N1G0,Q8NGP4,0,IDPPI
Q96SC8,Q8NGP4,0,IDPPI
Q01814,Q8NGP6,0,PPI
Q6UE05,Q8NGP6,0,IDPPI
Q6ZRY4,Q8NGP6,0,PPI
Q7Z5Y7,Q8NGP6,0,PPI
Q8N4B4,Q8NGP6,0,PPI
Q8NAE3,Q8NGP6,0,IDPPI
Q8NFX7,Q8NGP6,0,PPI
O94991,Q8NGP8,0,PPI
P56270,Q8NGP8,0,IDPPI
O14744,Q8NGP9,0,PPI
P51809,Q8NGP9,0,PPI
Q6P587,Q8NGP9,0,PPI
P30531,Q8NGQ1,0,PPI
P53041,Q8NGQ1,0,PPI
P62308,Q8NGQ1,0,PPI
Q6P5X7,Q8NGQ1,0,IDPPI
Q9H6F5,Q8NGQ1,0,IDPPI
O95436,Q8NGQ2,0,PPI
Q16560,Q8NGQ2,0,PPI
Q49B96,Q8NGQ2,0,PPI
Q59H18,Q8NGQ2,0,PPI
Q96FF9,Q8NGQ2,0,IDPPI
P60866,Q8NGQ3,0,PPI
Q8IVD9,Q8NGQ3,0,PPI
Q8IX06,Q8NGQ3,0,PPI
Q86YP4,Q8NGQ4,0,IDPPI
Q8N1D0,Q8NGQ4,0,IDPPI
Q8NGL9,Q8NGQ4,0,PPI
Q96A00,Q8NGQ4,0,IDPPI
P17980,Q8NGR1,0,PPI
P60006,Q8NGR1,0,IDPPI
O14733,Q8NGR2,0,PPI
O43542,Q8NGR2,0,PPI
P42680,Q8NGR2,0,PPI
Q14749,Q8NGR2,0,PPI
Q53HC0,Q8NGR2,0,IDPPI
Q8IW50,Q8NGR2,0,IDPPI
Q9Y4H4,Q8NGR2,0,IDPPI
A8MX34,Q8NGR3,0,IDPPI
P78362,Q8NGR3,0,PPI
Q16671,Q8NGR3,0,PPI
Q5SQN1,Q8NGR3,0,PPI
Q6PID6,Q8NGR3,0,PPI
O14931,Q8NGR4,0,PPI
Q01831,Q8NGR4,0,PPI
Q15904,Q8NGR4,0,PPI
Q7Z3B4,Q8NGR4,0,PPI
O00161,Q8NGR5,0,IDPPI
O95196,Q8NGR5,0,IDPPI
Q5UCC4,Q8NGR5,0,PPI
Q8IUX8,Q8NGR5,0,PPI
Q8N3G9,Q8NGR5,0,PPI
Q8N129,Q8NGR6,0,PPI
P30518,Q8NGR8,0,PPI
Q01638,Q8NGR8,0,PPI
Q8IWF9,Q8NGR8,0,PPI
Q9BUL5,Q8NGR8,0,IDPPI
Q9H246,Q8NGR8,0,IDPPI
Q9UKT9,Q8NGR8,0,IDPPI
O75290,Q8NGR9,0,PPI
P00441,Q8NGR9,0,PPI
Q08AF3,Q8NGR9,0,PPI
Q6ICL3,Q8NGR9,0,PPI
Q8TCZ2,Q8NGR9,0,IDPPI
P01258,Q8NGS0,0,IDPPI
P19224,Q8NGS0,0,PPI
P41162,Q8NGS0,0,IDPPI
P20340,Q8NGS1,0,PPI
Q13127,Q8NGS1,0,IDPPI
Q8N0Y2,Q8NGS1,0,IDPPI
Q9BUA6,Q8NGS2,0,IDPPI
Q13015,Q8NGS3,0,IDPPI
P41161,Q8NGS5,0,IDPPI
Q6EMK4,Q8NGS5,0,PPI
Q6URK8,Q8NGS5,0,IDPPI
Q8ND71,Q8NGS5,0,PPI
Q8TC90,Q8NGS5,0,IDPPI
O43156,Q8NGS6,0,PPI
P54108,Q8NGS6,0,PPI
Q8IZD6,Q8NGS6,0,PPI
P22314,Q8NGS7,0,PPI
P41586,Q8NGS7,0,PPI
Q8NDC0,Q8NGS7,0,IDPPI
O00115,Q8NGS8,0,PPI
O15156,Q8NGS8,0,IDPPI
Q5T742,Q8NGS8,0,IDPPI
Q8TAP9,Q8NGS9,0,IDPPI
P17568,Q8NGT0,0,PPI
Q2M329,Q8NGT0,0,PPI
Q70YC5,Q8NGT0,0,IDPPI
Q8IWW8,Q8NGT0,0,PPI
Q6L8G5,Q8NGT1,0,IDPPI
Q96RJ3,Q8NGT1,0,IDPPI
A8MQB3,Q8NGT2,0,IDPPI
Q5JRS4,Q8NGT2,0,PPI
Q6UX34,Q8NGT2,0,IDPPI
P33764,Q8NGT5,0,PPI
P35321,Q8NGT5,0,IDPPI
Q13162,Q8NGT5,0,PPI
P09912,Q8NGT7,0,IDPPI
O60315,Q8NGT9,0,IDPPI
Q13214,Q8NGT9,0,PPI
Q86Z20,Q8NGT9,0,IDPPI
Q8N8F7,Q8NGT9,0,PPI
P09327,Q8NGU9,0,PPI
P10074,Q8NGU9,0,PPI
P60006,Q8NGU9,0,IDPPI
Q5U5X0,Q8NGU9,0,PPI
Q86WV5,Q8NGU9,0,PPI
Q9BQY9,Q8NGU9,0,IDPPI
P56746,Q8NGV0,0,PPI
P60606,Q8NGV0,0,PPI
Q3SXZ7,Q8NGV0,0,PPI
P18669,Q8NGV5,0,PPI
Q15155,Q8NGV5,0,PPI
Q15424,Q8NGV5,0,IDPPI
Q5VXD3,Q8NGV5,0,PPI
Q6ZVD7,Q8NGV5,0,IDPPI
Q8N122,Q8NGV5,0,PPI
Q8NGL1,Q8NGV5,0,PPI
Q9NUR3,Q8NGV5,0,IDPPI
O15544,Q8NGV6,0,IDPPI
Q13326,Q8NGV6,0,PPI
Q6IB77,Q8NGV6,0,PPI
Q8NGN3,Q8NGV6,0,PPI
Q96B54,Q8NGV6,0,IDPPI
O75056,Q8NGV7,0,IDPPI
P22087,Q8NGV7,0,PPI
Q5TBB1,Q8NGW1,0,PPI
Q9NRR8,Q8NGW1,0,IDPPI
Q6IPM2,Q8NGW6,0,IDPPI
Q8N999,Q8NGW6,0,PPI
Q96PX6,Q8NGW6,0,IDPPI
O15105,Q8NGX0,0,PPI
P15941,Q8NGX0,0,IDPPI
P59780,Q8NGX0,0,PPI
Q16134,Q8NGX0,0,PPI
Q68CJ9,Q8NGX0,0,IDPPI
Q6UWP7,Q8NGX0,0,PPI
Q8NGE1,Q8NGX0,0,PPI
Q96RY5,Q8NGX0,0,IDPPI
A8MZG2,Q8NGX2,0,IDPPI
O43502,Q8NGX2,0,PPI
P46721,Q8NGX2,0,PPI
P18509,Q8NGX3,0,IDPPI
Q07108,Q8NGX3,0,PPI
Q8WXT5,Q8NGX3,0,IDPPI
Q6ZTY9,Q8NGX5,0,IDPPI
A4FU01,Q8NGX6,0,PPI
Q15327,Q8NGX6,0,PPI
Q16635,Q8NGX6,0,PPI
Q717R9,Q8NGX6,0,IDPPI
Q9HA38,Q8NGX6,0,IDPPI
P16452,Q8NGX8,0,PPI
Q15726,Q8NGX8,0,IDPPI
Q8WUZ0,Q8NGX8,0,IDPPI
P28827,Q8NGX9,0,PPI
Q8NGH5,Q8NGX9,0,PPI
Q96T17,Q8NGX9,0,IDPPI
P19525,Q8NGY0,0,PPI
Q8IV36,Q8NGY0,0,PPI
O43819,Q8NGY1,0,PPI
O75072,Q8NGY1,0,PPI
Q6P387,Q8NGY1,0,IDPPI
Q6P4F2,Q8NGY1,0,PPI
O76074,Q8NGY2,0,PPI
O95970,Q8NGY3,0,PPI
Q17R98,Q8NGY3,0,IDPPI
A6NDA9,Q8NGY5,0,PPI
P12829,Q8NGY5,0,PPI
A6NH21,Q8NGY6,0,PPI
P25106,Q8NGY6,0,PPI
P60827,Q8NGY6,0,PPI
Q8N8N7,Q8NGY6,0,PPI
I3L1E1,Q8NGZ0,0,IDPPI
P01275,Q8NGZ0,0,IDPPI
Q8NGE0,Q8NGZ0,0,PPI
P01222,Q8NGZ4,0,PPI
P52737,Q8NGZ4,0,PPI
Q66K89,Q8NGZ4,0,IDPPI
P08138,Q8NGZ5,0,PPI
P11279,Q8NGZ5,0,PPI
P69849,Q8NGZ5,0,PPI
Q7Z589,Q8NGZ5,0,IDPPI
Q8N5G2,Q8NGZ5,0,PPI
B3KS81,Q8NGZ6,0,IDPPI
P52294,Q8NGZ6,0,PPI
Q96JK9,Q8NGZ6,0,IDPPI
A8K0Z3,Q8NGZ9,0,IDPPI
Q9H9K5,Q8NGZ9,0,IDPPI
Q5XKR4,Q8NH00,0,IDPPI
Q96Q06,Q8NH00,0,IDPPI
Q9H6I2,Q8NH00,0,IDPPI
O75628,Q8NH01,0,PPI
P0C1Z6,Q8NH02,0,IDPPI
Q6Q0C0,Q8NH02,0,PPI
Q9UGQ2,Q8NH02,0,IDPPI
Q9Y581,Q8NH02,0,IDPPI
P06133,Q8NH03,0,PPI
P19532,Q8NH03,0,IDPPI
Q53FA7,Q8NH03,0,PPI
O14896,Q8NH04,0,PPI
P11245,Q8NH04,0,PPI
P19021,Q8NH04,0,PPI
Q5JXA9,Q8NH04,0,PPI
Q6J9G0,Q8NH04,0,PPI
Q6UX34,Q8NH04,0,IDPPI
Q86XR5,Q8NH05,0,IDPPI
Q96LY2,Q8NH05,0,IDPPI
Q10570,Q8NH09,0,PPI
Q86XF7,Q8NH09,0,IDPPI
Q8N7X4,Q8NH10,0,PPI
O75864,Q8NH16,0,PPI
P10828,Q8NH16,0,PPI
P18545,Q8NH16,0,IDPPI
Q8NC42,Q8NH16,0,PPI
Q8TC90,Q8NH16,0,IDPPI
A6NLU0,Q8NH18,0,PPI
O00743,Q8NH18,0,PPI
P61604,Q8NH19,0,PPI
Q5T230,Q8NH19,0,IDPPI
Q6NXS1,Q8NH19,0,IDPPI
Q8NCL9,Q8NH19,0,PPI
O75526,Q8NH21,0,IDPPI
Q5QGT7,Q8NH21,0,PPI
Q86TI2,Q8NH21,0,PPI
Q9H6S1,Q8NH21,0,IDPPI
O60346,Q8NH37,0,PPI
P54253,Q8NH37,0,IDPPI
Q12824,Q8NH37,0,PPI
Q9NWQ4,Q8NH37,0,IDPPI
A1L170,Q8NH40,0,IDPPI
O94830,Q8NH40,0,PPI
P19174,Q8NH40,0,PPI
Q14093,Q8NH42,0,IDPPI
Q86UX6,Q8NH42,0,PPI
P0CB47,Q8NH43,0,PPI
O95407,Q8NH48,0,PPI
Q9NVV2,Q8NH48,0,IDPPI
Q9UL40,Q8NH48,0,IDPPI
Q9Y2X9,Q8NH48,0,IDPPI
Q6UXX9,Q8NH50,0,PPI
Q96GE9,Q8NH50,0,IDPPI
Q6UWX4,Q8NH51,0,PPI
P0DJG4,Q8NH53,0,IDPPI
P55056,Q8NH53,0,PPI
Q6NXT2,Q8NH53,0,PPI
Q7RTY3,Q8NH53,0,PPI
Q8NGM9,Q8NH53,0,PPI
Q9ULL8,Q8NH53,0,IDPPI
Q6UWP8,Q8NH54,0,IDPPI
A6NDV4,Q8NH59,0,PPI
P54855,Q8NH59,0,PPI
Q14692,Q8NH59,0,PPI
Q8N8V8,Q8NH59,0,IDPPI
Q8N268,Q8NH60,0,IDPPI
Q12815,Q8NH63,0,IDPPI
P42785,Q8NH64,0,PPI
Q8IYU2,Q8NH64,0,PPI
Q16875,Q8NH67,0,PPI
A6NC05,Q8NH69,0,IDPPI
P55058,Q8NH69,0,PPI
Q15270,Q8NH69,0,IDPPI
Q6UXB2,Q8NH70,0,IDPPI
Q96C57,Q8NH70,0,IDPPI
P68400,Q8NH72,0,PPI
Q68DD2,Q8NH72,0,PPI
Q9UMQ3,Q8NH73,0,IDPPI
O15296,Q8NH74,0,PPI
Q16772,Q8NH74,0,PPI
Q05048,Q8NH76,0,PPI
Q5RKV6,Q8NH76,0,PPI
Q6P9G4,Q8NH79,0,IDPPI
Q8IUF8,Q8NH79,0,PPI
O43766,Q8NH80,0,PPI
Q587I9,Q8NH80,0,IDPPI
Q8IUI8,Q8NH80,0,PPI
Q8N0U4,Q8NH83,0,PPI
P25874,Q8NH85,0,PPI
Q15814,Q8NH85,0,PPI
Q5T6C5,Q8NH87,0,IDPPI
P51606,Q8NH90,0,PPI
Q8IXQ4,Q8NH90,0,IDPPI
Q8N5K1,Q8NH90,0,PPI
Q8NGR3,Q8NH90,0,PPI
Q7Z745,Q8NH92,0,PPI
A1IGU5,Q8NH93,0,PPI
Q6ZTY9,Q8NH93,0,IDPPI
A6NCJ1,Q8NH94,0,IDPPI
P14317,Q8NH94,0,IDPPI
P56279,Q8NH94,0,PPI
Q6IPT4,Q8NH94,0,PPI
Q6UX34,Q8NH94,0,IDPPI
Q7Z4V0,Q8NH94,0,IDPPI
P30049,Q8NHA4,0,PPI
O95881,Q8NHB1,0,PPI
P51397,Q8NHB1,0,IDPPI
Q9BSD3,Q8NHB1,0,IDPPI
O43314,Q8NHB7,0,PPI
O75309,Q8NHB7,0,PPI
Q504Q3,Q8NHB7,0,PPI
P40313,Q8NHB8,0,PPI
Q9NQX5,Q8NHB8,0,IDPPI
P56962,Q8NHC4,0,IDPPI
Q6ZN01,Q8NHC4,0,IDPPI
Q96RL1,Q8NHC4,0,IDPPI
Q6P1J6,Q8NHC5,0,PPI
O60506,Q8NHC7,0,PPI
P61513,Q8NHC7,0,PPI
Q12888,Q8NHC7,0,IDPPI
Q30KQ1,Q8NHC7,0,IDPPI
Q8NC51,Q8NHC7,0,IDPPI
P06213,Q8NHC8,0,PPI
Q8NE18,Q8NHC8,0,PPI
P01210,Q8NHE4,0,IDPPI
P08118,Q8NHE4,0,PPI
P24311,Q8NHE4,0,PPI
Q6IQ19,Q8NHE4,0,IDPPI
Q6PIU1,Q8NHE4,0,PPI
Q6ZSY5,Q8NHE4,0,IDPPI
Q9BZV1,Q8NHG7,1,IDPPI
B2CW77,Q8NHH1,0,IDPPI
P35712,Q8NHH1,0,IDPPI
P52594,Q8NHH1,0,IDPPI
Q6PJ61,Q8NHH1,0,IDPPI
Q9Y581,Q8NHH1,0,IDPPI
P30536,Q8NHH9,0,IDPPI
P54578,Q8NHH9,0,PPI
Q8IZ07,Q8NHH9,0,PPI
P48145,Q8NHM5,0,PPI
P25398,Q8NHP6,0,PPI
Q13201,Q8NHP6,0,IDPPI
Q7Z7E8,Q8NHP6,0,PPI
Q8NH90,Q8NHP6,0,PPI
A6NCE7,Q8NHQ1,0,PPI
P52746,Q8NHQ1,0,IDPPI
Q16543,Q8NHQ1,1,PPI
P09430,Q8NHQ8,0,IDPPI
P0C7Q2,Q8NHQ8,0,IDPPI
Q7Z7M9,Q8NHQ8,0,PPI
Q8IWU6,Q8NHQ8,0,PPI
Q9Y2H5,Q8NHQ8,0,IDPPI
O15393,Q8NHQ9,0,PPI
Q6UW63,Q8NHQ9,0,PPI
Q7LBE3,Q8NHQ9,0,PPI
Q9UJU5,Q8NHQ9,0,IDPPI
O94992,Q8NHR9,0,IDPPI
P0C7W6,Q8NHR9,0,PPI
P60983,Q8NHR9,0,PPI
Q8N119,Q8NHR9,0,PPI
P51504,Q8NHS1,0,PPI
P60508,Q8NHS1,0,IDPPI
Q14166,Q8NHS1,0,PPI
Q3KNW5,Q8NHS1,1,PPI
Q8NGH9,Q8NHS1,0,PPI
O43929,Q8NHS2,0,PPI
Q16653,Q8NHS2,0,PPI
Q5VTE6,Q8NHS2,0,PPI
Q8IYK4,Q8NHS2,0,PPI
Q3ZAQ7,Q8NHS3,0,IDPPI
Q5SW24,Q8NHS3,0,IDPPI
Q6UXB4,Q8NHS3,0,PPI
Q96HG1,Q8NHS3,0,IDPPI
Q8NGR4,Q8NHU2,0,PPI
P51575,Q8NHU3,0,PPI
Q15067,Q8NHU3,0,PPI
Q63HK5,Q8NHU3,0,IDPPI
Q8TAM6,Q8NHU3,0,IDPPI
Q9UHF7,Q8NHU3,0,IDPPI
O95561,Q8NHU6,0,IDPPI
Q5JWF8,Q8NHU6,0,PPI
P52294,Q8NHV1,0,PPI
P62333,Q8NHV4,0,PPI
Q16478,Q8NHV4,0,PPI
Q7Z5V6,Q8NHV4,0,IDPPI
Q96PG1,Q8NHV4,0,IDPPI
O94887,Q8NHV5,0,PPI
Q8NBA8,Q8NHV5,0,PPI
Q8NFM4,Q8NHV5,0,PPI
Q92988,Q8NHV5,0,IDPPI
Q9NWQ8,Q8NHV5,0,IDPPI
B9EJG8,Q8NHW6,0,PPI
Q7Z5H3,Q8NHW6,0,PPI
P55197,Q8NHX9,0,IDPPI
O43772,Q8NHY0,0,PPI
P00739,Q8NHY0,0,PPI
P80162,Q8NHY0,0,PPI
Q16875,Q8NHY0,0,PPI
